name	group	targetID
Artenimol	experimental,investigational	BE0001170
Artenimol	experimental,investigational	BE0003840
Artenimol	experimental,investigational	BE0009022
Artenimol	experimental,investigational	BE0009097
Artenimol	experimental,investigational	BE0000904
Artenimol	experimental,investigational	BE0004554
Artenimol	experimental,investigational	BE0004174
Artenimol	experimental,investigational	BE0005284
Artenimol	experimental,investigational	BE0009098
Artenimol	experimental,investigational	BE0005806
Artenimol	experimental,investigational	BE0009074
Artenimol	experimental,investigational	BE0004528
Artenimol	experimental,investigational	BE0005807
Artenimol	experimental,investigational	BE0009099
Artenimol	experimental,investigational	BE0005795
Artenimol	experimental,investigational	BE0001089
Artenimol	experimental,investigational	BE0000720
Artenimol	experimental,investigational	BE0001199
Artenimol	experimental,investigational	BE0008960
Artenimol	experimental,investigational	BE0009100
Artenimol	experimental,investigational	BE0009026
Artenimol	experimental,investigational	BE0009101
Artenimol	experimental,investigational	BE0003432
Artenimol	experimental,investigational	BE0009102
Artenimol	experimental,investigational	BE0009095
Artenimol	experimental,investigational	BE0000425
Artenimol	experimental,investigational	BE0000068
Artenimol	experimental,investigational	BE0004493
Artenimol	experimental,investigational	BE0003475
Artenimol	experimental,investigational	BE0000589
Artenimol	experimental,investigational	BE0003419
Artenimol	experimental,investigational	BE0004118
Artenimol	experimental,investigational	BE0004454
Artenimol	experimental,investigational	BE0000088
Artenimol	experimental,investigational	BE0001014
Artenimol	experimental,investigational	BE0005844
Artenimol	experimental,investigational	BE0009104
Artenimol	experimental,investigational	BE0009105
Artenimol	experimental,investigational	BE0009106
Artenimol	experimental,investigational	BE0003828
Artenimol	experimental,investigational	BE0009107
Artenimol	experimental,investigational	BE0009108
Artenimol	experimental,investigational	BE0009109
Artenimol	experimental,investigational	BE0009110
Artenimol	experimental,investigational	BE0009111
Artenimol	experimental,investigational	BE0009112
Artenimol	experimental,investigational	BE0009113
Artenimol	experimental,investigational	BE0009114
Artenimol	experimental,investigational	BE0009115
Artenimol	experimental,investigational	BE0009116
Artenimol	experimental,investigational	BE0009117
Artenimol	experimental,investigational	BE0009118
Artenimol	experimental,investigational	BE0008965
Artenimol	experimental,investigational	BE0009119
Artenimol	experimental,investigational	BE0004503
Artenimol	experimental,investigational	BE0009120
Artenimol	experimental,investigational	BE0009160
Artenimol	experimental,investigational	BE0009122
Artenimol	experimental,investigational	BE0003844
Artenimol	experimental,investigational	BE0009037
Artenimol	experimental,investigational	BE0001340
Artenimol	experimental,investigational	BE0004469
Artenimol	experimental,investigational	BE0009123
Artenimol	experimental,investigational	BE0003775
Artenimol	experimental,investigational	BE0003402
Artenimol	experimental,investigational	BE0001408
Artenimol	experimental,investigational	BE0000143
Artenimol	experimental,investigational	BE0001683
Artenimol	experimental,investigational	BE0000542
Artenimol	experimental,investigational	BE0001009
Artenimol	experimental,investigational	BE0008977
Artenimol	experimental,investigational	BE0009161
Artenimol	experimental,investigational	BE0002467
Artenimol	experimental,investigational	BE0009162
Artenimol	experimental,investigational	BE0000292
Artenimol	experimental,investigational	BE0004598
Artenimol	experimental,investigational	BE0009103
Artenimol	experimental,investigational	BE0009163
Artenimol	experimental,investigational	BE0009164
Artenimol	experimental,investigational	BE0009165
Artenimol	experimental,investigational	BE0009166
Artenimol	experimental,investigational	BE0009167
Artenimol	experimental,investigational	BE0009168
Artenimol	experimental,investigational	BE0009170
Artenimol	experimental,investigational	BE0009171
Artenimol	experimental,investigational	BE0009172
Artenimol	experimental,investigational	BE0009173
Artenimol	experimental,investigational	BE0009174
Artenimol	experimental,investigational	BE0009175
Artenimol	experimental,investigational	BE0009176
Artenimol	experimental,investigational	BE0001448
Artenimol	experimental,investigational	BE0009177
Artenimol	experimental,investigational	BE0009178
Artenimol	experimental,investigational	BE0009179
Artenimol	experimental,investigational	BE0009180
Artenimol	experimental,investigational	BE0009181
Artenimol	experimental,investigational	BE0009182
Artenimol	experimental,investigational	BE0001516
Artenimol	experimental,investigational	BE0009183
Artenimol	experimental,investigational	BE0009184
Artenimol	experimental,investigational	BE0009185
Artenimol	experimental,investigational	BE0009186
Artenimol	experimental,investigational	BE0009187
Artenimol	experimental,investigational	BE0009188
Artenimol	experimental,investigational	BE0009189
Artenimol	experimental,investigational	BE0009190
Artenimol	experimental,investigational	BE0009191
Artenimol	experimental,investigational	BE0009192
Artenimol	experimental,investigational	BE0009193
Artenimol	experimental,investigational	BE0009194
Artenimol	experimental,investigational	BE0009195
Artenimol	experimental,investigational	BE0009196
Artenimol	experimental,investigational	BE0009197
Artenimol	experimental,investigational	BE0009198
Artenimol	experimental,investigational	BE0009199
Artenimol	experimental,investigational	BE0009200
Artenimol	experimental,investigational	BE0009201
Artenimol	experimental,investigational	BE0009202
Artenimol	experimental,investigational	BE0009203
Artenimol	experimental,investigational	BE0009204
Artenimol	experimental,investigational	BE0009205
Artenimol	experimental,investigational	BE0009206
Artenimol	experimental,investigational	BE0009207
Artenimol	experimental,investigational	BE0009208
Artenimol	experimental,investigational	BE0009209
Artenimol	experimental,investigational	BE0009210
Artenimol	experimental,investigational	BE0009211
Artenimol	experimental,investigational	BE0009212
Artenimol	experimental,investigational	BE0009213
Artenimol	experimental,investigational	BE0009214
Artenimol	experimental,investigational	BE0009740
Artenimol	experimental,investigational	BE0009216
Artenimol	experimental,investigational	BE0009217
Artenimol	experimental,investigational	BE0009218
Artenimol	experimental,investigational	BE0009219
Artenimol	experimental,investigational	BE0009220
Artenimol	experimental,investigational	BE0001694
Artenimol	experimental,investigational	BE0009221
Artenimol	experimental,investigational	BE0009222
Artenimol	experimental,investigational	BE0009223
Artenimol	experimental,investigational	BE0009224
Artenimol	experimental,investigational	BE0003172
Artenimol	experimental,investigational	BE0009225
Artenimol	experimental,investigational	BE0009226
Artenimol	experimental,investigational	BE0009227
Artenimol	experimental,investigational	BE0009228
Artenimol	experimental,investigational	BE0009229
Artenimol	experimental,investigational	BE0009230
Artenimol	experimental,investigational	BE0009231
Artenimol	experimental,investigational	BE0009232
Artenimol	experimental,investigational	BE0009233
Artenimol	experimental,investigational	BE0009234
Artenimol	experimental,investigational	BE0009235
Artenimol	experimental,investigational	BE0009236
Artenimol	experimental,investigational	BE0009237
Artenimol	experimental,investigational	BE0009238
Artenimol	experimental,investigational	BE0009239
Artenimol	experimental,investigational	BE0009240
Artenimol	experimental,investigational	BE0009241
Artenimol	experimental,investigational	BE0009242
Artenimol	experimental,investigational	BE0009244
Artenimol	experimental,investigational	BE0009245
Artenimol	experimental,investigational	BE0009246
Artenimol	experimental,investigational	BE0009247
Artenimol	experimental,investigational	BE0009248
Artenimol	experimental,investigational	BE0009249
Artenimol	experimental,investigational	BE0009741
Artenimol	experimental,investigational	BE0009251
Artenimol	experimental,investigational	BE0009252
Artenimol	experimental,investigational	BE0009253
Artenimol	experimental,investigational	BE0009254
Artenimol	experimental,investigational	BE0009255
Artenimol	experimental,investigational	BE0009256
Artenimol	experimental,investigational	BE0009257
Artenimol	experimental,investigational	BE0009258
Artenimol	experimental,investigational	BE0009259
Artenimol	experimental,investigational	BE0009260
Artenimol	experimental,investigational	BE0009261
Artenimol	experimental,investigational	BE0009262
Artenimol	experimental,investigational	BE0009263
Artenimol	experimental,investigational	BE0009264
Artenimol	experimental,investigational	BE0009265
Artenimol	experimental,investigational	BE0009266
Artenimol	experimental,investigational	BE0009267
Artenimol	experimental,investigational	BE0009268
Artenimol	experimental,investigational	BE0009269
Artenimol	experimental,investigational	BE0009270
Artenimol	experimental,investigational	BE0009271
Artenimol	experimental,investigational	BE0000530
Dibotermin alfa	approved,investigational	BE0009324
Dibotermin alfa	approved,investigational	BE0009272
Amifampridine	approved,investigational	BE0000781
Vinflunine	approved,investigational	BE0000143
Pitolisant	approved,investigational	BE0000968
Pitolisant	approved,investigational	BE0000090
Tafamidis	approved,investigational	BE0000337
Tucatinib	approved,investigational	BE0000511
Tucatinib	approved,investigational	BE0009917
Bremelanotide	approved,investigational	BE0002447
Bremelanotide	approved,investigational	BE0009682
Bremelanotide	approved,investigational	BE0009683
Bremelanotide	approved,investigational	BE0009684
Bremelanotide	approved,investigational	BE0000848
Latanoprostene bunod	approved,investigational	BE0000610
Curcumin	approved,experimental,investigational	BE0000215
Curcumin	approved,experimental,investigational	BE0000779
Curcumin	approved,experimental,investigational	BE0003639
Curcumin	approved,experimental,investigational	BE0003074
Curcumin	approved,experimental,investigational	BE0000814
Equol	investigational	BE0000792
Equol	investigational	BE0000685
Galidesivir	investigational	BE0009862
Selumetinib	approved,investigational	BE0000870
Selumetinib	approved,investigational	BE0004744
Naldemedine	approved,investigational	BE0000770
Naldemedine	approved,investigational	BE0000420
Naldemedine	approved,investigational	BE0000632
Pavinetant	investigational	BE0002371
Voclosporin	investigational	BE0000358
Voclosporin	investigational	BE0002143
Tropisetron	approved,investigational	BE0000311
Setmelanotide	approved,investigational	BE0009682
Acalabrutinib	approved,investigational	BE0001284
Tezacaftor	approved,investigational	BE0001195
Durvalumab	approved,investigational	BE0003441
Encorafenib	approved,investigational	BE0000634
Encorafenib	approved,investigational	BE0001027
Dutogliptin	investigational	BE0000854
Encenicline	investigational	BE0002341
Ribociclib	approved,investigational	BE0002216
Ribociclib	approved,investigational	BE0002212
Depatuxizumab mafodotin	investigational	BE0000767
Depatuxizumab mafodotin	investigational	BE0000143
Lasmiditan	approved,investigational	BE0000460
Icotinib	experimental,investigational	BE0000767
Rilmenidine	approved,investigational	BE0000289
MK-1775	investigational	BE0003335
Otenabant	investigational	BE0000061
Bryostatin 1	investigational	BE0001132
Bryostatin 1	investigational	BE0003431
Bryostatin 1	investigational	BE0003460
Bryostatin 1	investigational	BE0009525
Bryostatin 1	investigational	BE0000846
Bryostatin 1	investigational	BE0000262
Bryostatin 1	investigational	BE0001027
Bryostatin 1	investigational	BE0000704
Bryostatin 1	investigational	BE0009926
Rifamycin	approved,investigational	BE0000257
Rifamycin	approved,investigational	BE0000461
Rifamycin	approved,investigational	BE0003707
Tetrahydrocannabivarin	investigational	BE0000061
Tetrahydrocannabivarin	investigational	BE0000095
Tetrahydrocannabivarin	investigational	BE0005802
Tetrahydrocannabivarin	investigational	BE0000291
Tetrahydrocannabivarin	investigational	BE0009158
Tetrahydrocannabivarin	investigational	BE0001186
Tetrahydrocannabivarin	investigational	BE0001122
Istradefylline	approved,investigational	BE0000924
Istradefylline	approved,investigational	BE0000013
Talazoparib	approved,investigational	BE0001717
Talazoparib	approved,investigational	BE0003798
Tenapanor	approved,investigational	BE0009757
Sarilumab	approved,investigational	BE0002859
Sarilumab	approved,investigational	BE0000710
Sarilumab	approved,investigational	BE0002098
Sarilumab	approved,investigational	BE0002099
Sarilumab	approved,investigational	BE0002097
Sarilumab	approved,investigational	BE0000901
Tremelimumab	investigational	BE0000887
Pilaralisib	investigational	BE0002379
Danoprevir	investigational	BE0003427
Tosedostat	investigational	BE0003419
Tosedostat	investigational	BE0001680
Capmatinib	approved,investigational	BE0000915
Niraparib	approved,investigational	BE0001717
Niraparib	approved,investigational	BE0003798
Fostemsavir	approved,investigational	BE0002838
Bictegravir	approved,investigational	BE0004136
Bictegravir	approved,investigational	BE0004855
Arhalofenate	investigational	BE0000215
Baricitinib	approved,investigational	BE0004145
Baricitinib	approved,investigational	BE0002408
Baricitinib	approved,investigational	BE0000871
Baricitinib	approved,investigational	BE0003493
Nifurtimox	approved,investigational	BE0010011
Nifurtimox	approved,investigational	BE0001536
Esketamine	approved,investigational	BE0004956
Esketamine	approved,investigational	BE0000417
Esketamine	approved,investigational	BE0004281
Esketamine	approved,investigational	BE0003394
Esketamine	approved,investigational	BE0003605
Ertugliflozin	approved,investigational	BE0004753
Neratinib	approved,investigational	BE0000767
Mocetinostat	investigational	BE0002365
Mocetinostat	investigational	BE0002367
Mocetinostat	investigational	BE0002366
Dinitrochlorobenzene	investigational	BE0001145
Dinitrochlorobenzene	investigational	BE0000814
Guselkumab	approved,investigational	BE0003415
Osilodrostat	approved,investigational	BE0000731
Osilodrostat	approved,investigational	BE0003542
Angiotensin II	approved,investigational	BE0000062
Relugolix	approved,investigational	BE0000203
Astodrimer	investigational	BE0003344
Revefenacin	approved,investigational	BE0004890
Leukotriene D4	investigational	BE0000705
Leukotriene D4	investigational	BE0000099
Brexanolone	approved,investigational	BE0004797
Romosozumab	approved,investigational	BE0009665
Apalutamide	approved,investigational	BE0000132
Apalutamide	approved,investigational	BE0004797
Lebrikizumab	investigational	BE0002438
Lebrikizumab	investigational	BE0003464
Valbenazine	approved,investigational	BE0008661
Deflazacort	approved,investigational	BE0000794
Bempedoic acid	approved,investigational	BE0009867
Kynurenic Acid	investigational	BE0003721
Kynurenic Acid	investigational	BE0005562
Selinexor	approved,investigational	BE0009694
Delafloxacin	approved,investigational	BE0000798
Delafloxacin	approved,investigational	BE0008382
Avelumab	approved,investigational	BE0003441
Lapachone	investigational	BE0000255
Vestipitant	investigational	BE0000384
Lemborexant	approved,investigational	BE0005864
Lemborexant	approved,investigational	BE0005865
Duvelisib	approved,investigational	BE0001315
Duvelisib	approved,investigational	BE0002406
Dacomitinib	approved,investigational	BE0000767
Binimetinib	approved,investigational	BE0000918
Binimetinib	approved,investigational	BE0000704
Binimetinib	approved,investigational	BE0001051
Binimetinib	approved,investigational	BE0003430
Binimetinib	approved,investigational	BE0004744
Tesevatinib	investigational	BE0000953
Tesevatinib	investigational	BE0002453
Tesevatinib	investigational	BE0000511
Glasdegib	approved,investigational	BE0004659
Elagolix	approved,investigational	BE0000203
Entrectinib	approved,investigational	BE0001039
Entrectinib	approved,investigational	BE0003605
Entrectinib	approved,investigational	BE0009501
Entrectinib	approved,investigational	BE0009534
Entrectinib	approved,investigational	BE0002408
Entrectinib	approved,investigational	BE0000772
Ocrelizumab	approved,investigational	BE0000066
Diacerein	approved,investigational	BE0003781
Diacerein	approved,investigational	BE0001598
Diacerein	approved,investigational	BE0008672
Diacerein	approved,investigational	BE0000248
Diacerein	approved,investigational	BE0002433
Diacerein	approved,investigational	BE0004866
Diacerein	approved,investigational	BE0003533
Diacerein	approved,investigational	BE0002793
Diacerein	approved,investigational	BE0002363
Avatrombopag	approved,investigational	BE0001067
Avatrombopag	approved,investigational	BE0003440
Avatrombopag	approved,investigational	BE0003645
Abemaciclib	approved,investigational	BE0002216
Abemaciclib	approved,investigational	BE0002212
Isoflavone	experimental	BE0000071
Isoflavone	experimental	BE0000215
Fostamatinib	approved,investigational	BE0001316
Fostamatinib	approved,investigational	BE0000354
Fostamatinib	approved,investigational	BE0008661
Fostamatinib	approved,investigational	BE0002194
Fostamatinib	approved,investigational	BE0001204
Fostamatinib	approved,investigational	BE0003541
Fostamatinib	approved,investigational	BE0000182
Fostamatinib	approved,investigational	BE0000248
Fostamatinib	approved,investigational	BE0001646
Fostamatinib	approved,investigational	BE0002135
Fostamatinib	approved,investigational	BE0000014
Fostamatinib	approved,investigational	BE0009379
Fostamatinib	approved,investigational	BE0001580
Fostamatinib	approved,investigational	BE0009380
Fostamatinib	approved,investigational	BE0004146
Fostamatinib	approved,investigational	BE0009381
Fostamatinib	approved,investigational	BE0004145
Fostamatinib	approved,investigational	BE0000915
Fostamatinib	approved,investigational	BE0009382
Fostamatinib	approved,investigational	BE0004109
Fostamatinib	approved,investigational	BE0003761
Fostamatinib	approved,investigational	BE0009383
Fostamatinib	approved,investigational	BE0009384
Fostamatinib	approved,investigational	BE0009385
Fostamatinib	approved,investigational	BE0009386
Fostamatinib	approved,investigational	BE0009387
Fostamatinib	approved,investigational	BE0009388
Fostamatinib	approved,investigational	BE0009389
Fostamatinib	approved,investigational	BE0009390
Fostamatinib	approved,investigational	BE0009391
Fostamatinib	approved,investigational	BE0009392
Fostamatinib	approved,investigational	BE0004632
Fostamatinib	approved,investigational	BE0009393
Fostamatinib	approved,investigational	BE0009394
Fostamatinib	approved,investigational	BE0003379
Fostamatinib	approved,investigational	BE0009395
Fostamatinib	approved,investigational	BE0003782
Fostamatinib	approved,investigational	BE0001861
Fostamatinib	approved,investigational	BE0009396
Fostamatinib	approved,investigational	BE0009397
Fostamatinib	approved,investigational	BE0009398
Fostamatinib	approved,investigational	BE0009399
Fostamatinib	approved,investigational	BE0009400
Fostamatinib	approved,investigational	BE0000772
Fostamatinib	approved,investigational	BE0009401
Fostamatinib	approved,investigational	BE0009402
Fostamatinib	approved,investigational	BE0003791
Fostamatinib	approved,investigational	BE0009403
Fostamatinib	approved,investigational	BE0009404
Fostamatinib	approved,investigational	BE0009405
Fostamatinib	approved,investigational	BE0009406
Fostamatinib	approved,investigational	BE0009407
Fostamatinib	approved,investigational	BE0003335
Fostamatinib	approved,investigational	BE0000840
Fostamatinib	approved,investigational	BE0009408
Fostamatinib	approved,investigational	BE0005595
Fostamatinib	approved,investigational	BE0001312
Fostamatinib	approved,investigational	BE0009409
Fostamatinib	approved,investigational	BE0000435
Fostamatinib	approved,investigational	BE0000264
Fostamatinib	approved,investigational	BE0000665
Fostamatinib	approved,investigational	BE0009410
Fostamatinib	approved,investigational	BE0000359
Fostamatinib	approved,investigational	BE0009411
Fostamatinib	approved,investigational	BE0000991
Fostamatinib	approved,investigational	BE0003404
Fostamatinib	approved,investigational	BE0004601
Fostamatinib	approved,investigational	BE0009412
Fostamatinib	approved,investigational	BE0009413
Fostamatinib	approved,investigational	BE0009414
Fostamatinib	approved,investigational	BE0009415
Fostamatinib	approved,investigational	BE0009324
Fostamatinib	approved,investigational	BE0009416
Fostamatinib	approved,investigational	BE0000634
Fostamatinib	approved,investigational	BE0001284
Fostamatinib	approved,investigational	BE0009417
Fostamatinib	approved,investigational	BE0004324
Fostamatinib	approved,investigational	BE0004147
Fostamatinib	approved,investigational	BE0004076
Fostamatinib	approved,investigational	BE0003792
Fostamatinib	approved,investigational	BE0004108
Fostamatinib	approved,investigational	BE0004384
Fostamatinib	approved,investigational	BE0009418
Fostamatinib	approved,investigational	BE0009419
Fostamatinib	approved,investigational	BE0002641
Fostamatinib	approved,investigational	BE0009420
Fostamatinib	approved,investigational	BE0001082
Fostamatinib	approved,investigational	BE0009421
Fostamatinib	approved,investigational	BE0002216
Fostamatinib	approved,investigational	BE0009422
Fostamatinib	approved,investigational	BE0009423
Fostamatinib	approved,investigational	BE0003382
Fostamatinib	approved,investigational	BE0003381
Fostamatinib	approved,investigational	BE0009424
Fostamatinib	approved,investigational	BE0001824
Fostamatinib	approved,investigational	BE0009425
Fostamatinib	approved,investigational	BE0004043
Fostamatinib	approved,investigational	BE0009426
Fostamatinib	approved,investigational	BE0000853
Fostamatinib	approved,investigational	BE0001356
Fostamatinib	approved,investigational	BE0009427
Fostamatinib	approved,investigational	BE0001209
Fostamatinib	approved,investigational	BE0003984
Fostamatinib	approved,investigational	BE0001776
Fostamatinib	approved,investigational	BE0009428
Fostamatinib	approved,investigational	BE0003788
Fostamatinib	approved,investigational	BE0009429
Fostamatinib	approved,investigational	BE0009430
Fostamatinib	approved,investigational	BE0009431
Fostamatinib	approved,investigational	BE0001124
Fostamatinib	approved,investigational	BE0004741
Fostamatinib	approved,investigational	BE0004012
Fostamatinib	approved,investigational	BE0009432
Fostamatinib	approved,investigational	BE0000767
Fostamatinib	approved,investigational	BE0009433
Fostamatinib	approved,investigational	BE0009434
Fostamatinib	approved,investigational	BE0009435
Fostamatinib	approved,investigational	BE0009436
Fostamatinib	approved,investigational	BE0000841
Fostamatinib	approved,investigational	BE0009437
Fostamatinib	approved,investigational	BE0009438
Fostamatinib	approved,investigational	BE0005587
Fostamatinib	approved,investigational	BE0009439
Fostamatinib	approved,investigational	BE0004140
Fostamatinib	approved,investigational	BE0009440
Fostamatinib	approved,investigational	BE0009441
Fostamatinib	approved,investigational	BE0004549
Fostamatinib	approved,investigational	BE0002453
Fostamatinib	approved,investigational	BE0009442
Fostamatinib	approved,investigational	BE0000511
Fostamatinib	approved,investigational	BE0004772
Fostamatinib	approved,investigational	BE0003839
Fostamatinib	approved,investigational	BE0009443
Fostamatinib	approved,investigational	BE0009444
Fostamatinib	approved,investigational	BE0002131
Fostamatinib	approved,investigational	BE0000748
Fostamatinib	approved,investigational	BE0002133
Fostamatinib	approved,investigational	BE0005539
Fostamatinib	approved,investigational	BE0000029
Fostamatinib	approved,investigational	BE0000147
Fostamatinib	approved,investigational	BE0000023
Fostamatinib	approved,investigational	BE0002386
Fostamatinib	approved,investigational	BE0004742
Fostamatinib	approved,investigational	BE0000839
Fostamatinib	approved,investigational	BE0009445
Fostamatinib	approved,investigational	BE0009446
Fostamatinib	approved,investigational	BE0001065
Fostamatinib	approved,investigational	BE0001424
Fostamatinib	approved,investigational	BE0009447
Fostamatinib	approved,investigational	BE0009448
Fostamatinib	approved,investigational	BE0009449
Fostamatinib	approved,investigational	BE0001154
Fostamatinib	approved,investigational	BE0009450
Fostamatinib	approved,investigational	BE0000033
Fostamatinib	approved,investigational	BE0009451
Fostamatinib	approved,investigational	BE0009452
Fostamatinib	approved,investigational	BE0009453
Fostamatinib	approved,investigational	BE0004344
Fostamatinib	approved,investigational	BE0001341
Fostamatinib	approved,investigational	BE0002408
Fostamatinib	approved,investigational	BE0003493
Fostamatinib	approved,investigational	BE0000369
Fostamatinib	approved,investigational	BE0009454
Fostamatinib	approved,investigational	BE0000453
Fostamatinib	approved,investigational	BE0009455
Fostamatinib	approved,investigational	BE0000842
Fostamatinib	approved,investigational	BE0004759
Fostamatinib	approved,investigational	BE0009456
Fostamatinib	approved,investigational	BE0009457
Fostamatinib	approved,investigational	BE0009458
Fostamatinib	approved,investigational	BE0004315
Fostamatinib	approved,investigational	BE0004744
Fostamatinib	approved,investigational	BE0009459
Fostamatinib	approved,investigational	BE0009460
Fostamatinib	approved,investigational	BE0009461
Fostamatinib	approved,investigational	BE0003430
Fostamatinib	approved,investigational	BE0009462
Fostamatinib	approved,investigational	BE0009463
Fostamatinib	approved,investigational	BE0009464
Fostamatinib	approved,investigational	BE0009465
Fostamatinib	approved,investigational	BE0009466
Fostamatinib	approved,investigational	BE0004745
Fostamatinib	approved,investigational	BE0009467
Fostamatinib	approved,investigational	BE0009468
Fostamatinib	approved,investigational	BE0009469
Fostamatinib	approved,investigational	BE0004386
Fostamatinib	approved,investigational	BE0009470
Fostamatinib	approved,investigational	BE0009471
Fostamatinib	approved,investigational	BE0009472
Fostamatinib	approved,investigational	BE0009473
Fostamatinib	approved,investigational	BE0009474
Fostamatinib	approved,investigational	BE0001097
Fostamatinib	approved,investigational	BE0003391
Fostamatinib	approved,investigational	BE0001019
Fostamatinib	approved,investigational	BE0009475
Fostamatinib	approved,investigational	BE0009476
Fostamatinib	approved,investigational	BE0009477
Fostamatinib	approved,investigational	BE0003772
Fostamatinib	approved,investigational	BE0009478
Fostamatinib	approved,investigational	BE0009479
Fostamatinib	approved,investigational	BE0009480
Fostamatinib	approved,investigational	BE0009481
Fostamatinib	approved,investigational	BE0009482
Fostamatinib	approved,investigational	BE0009483
Fostamatinib	approved,investigational	BE0009484
Fostamatinib	approved,investigational	BE0009485
Fostamatinib	approved,investigational	BE0009486
Fostamatinib	approved,investigational	BE0004271
Fostamatinib	approved,investigational	BE0009487
Fostamatinib	approved,investigational	BE0009488
Fostamatinib	approved,investigational	BE0009489
Fostamatinib	approved,investigational	BE0009490
Fostamatinib	approved,investigational	BE0009491
Fostamatinib	approved,investigational	BE0009492
Fostamatinib	approved,investigational	BE0004946
Fostamatinib	approved,investigational	BE0009493
Fostamatinib	approved,investigational	BE0009494
Fostamatinib	approved,investigational	BE0009495
Fostamatinib	approved,investigational	BE0009496
Fostamatinib	approved,investigational	BE0004758
Fostamatinib	approved,investigational	BE0003796
Fostamatinib	approved,investigational	BE0009497
Fostamatinib	approved,investigational	BE0009498
Fostamatinib	approved,investigational	BE0009499
Fostamatinib	approved,investigational	BE0009500
Fostamatinib	approved,investigational	BE0001039
Fostamatinib	approved,investigational	BE0003605
Fostamatinib	approved,investigational	BE0009501
Fostamatinib	approved,investigational	BE0009502
Fostamatinib	approved,investigational	BE0009503
Fostamatinib	approved,investigational	BE0009504
Fostamatinib	approved,investigational	BE0009505
Fostamatinib	approved,investigational	BE0009506
Fostamatinib	approved,investigational	BE0009507
Fostamatinib	approved,investigational	BE0009508
Fostamatinib	approved,investigational	BE0009509
Fostamatinib	approved,investigational	BE0009510
Fostamatinib	approved,investigational	BE0004077
Fostamatinib	approved,investigational	BE0009511
Fostamatinib	approved,investigational	BE0000852
Fostamatinib	approved,investigational	BE0000205
Fostamatinib	approved,investigational	BE0001193
Fostamatinib	approved,investigational	BE0000437
Fostamatinib	approved,investigational	BE0009512
Fostamatinib	approved,investigational	BE0009513
Fostamatinib	approved,investigational	BE0009514
Fostamatinib	approved,investigational	BE0009515
Fostamatinib	approved,investigational	BE0002406
Fostamatinib	approved,investigational	BE0001315
Fostamatinib	approved,investigational	BE0001277
Fostamatinib	approved,investigational	BE0009516
Fostamatinib	approved,investigational	BE0009517
Fostamatinib	approved,investigational	BE0009518
Fostamatinib	approved,investigational	BE0009519
Fostamatinib	approved,investigational	BE0009520
Fostamatinib	approved,investigational	BE0009521
Fostamatinib	approved,investigational	BE0003745
Fostamatinib	approved,investigational	BE0009522
Fostamatinib	approved,investigational	BE0009523
Fostamatinib	approved,investigational	BE0009524
Fostamatinib	approved,investigational	BE0000677
Fostamatinib	approved,investigational	BE0004907
Fostamatinib	approved,investigational	BE0004475
Fostamatinib	approved,investigational	BE0002417
Fostamatinib	approved,investigational	BE0003431
Fostamatinib	approved,investigational	BE0009588
Fostamatinib	approved,investigational	BE0003889
Fostamatinib	approved,investigational	BE0001385
Fostamatinib	approved,investigational	BE0009525
Fostamatinib	approved,investigational	BE0009526
Fostamatinib	approved,investigational	BE0009527
Fostamatinib	approved,investigational	BE0003090
Fostamatinib	approved,investigational	BE0000871
Fostamatinib	approved,investigational	BE0004731
Fostamatinib	approved,investigational	BE0000036
Fostamatinib	approved,investigational	BE0002411
Fostamatinib	approved,investigational	BE0009528
Fostamatinib	approved,investigational	BE0009529
Fostamatinib	approved,investigational	BE0009530
Fostamatinib	approved,investigational	BE0009531
Fostamatinib	approved,investigational	BE0009532
Fostamatinib	approved,investigational	BE0009533
Fostamatinib	approved,investigational	BE0004191
Fostamatinib	approved,investigational	BE0009534
Fostamatinib	approved,investigational	BE0004274
Fostamatinib	approved,investigational	BE0004876
Fostamatinib	approved,investigational	BE0009535
Fostamatinib	approved,investigational	BE0009536
Fostamatinib	approved,investigational	BE0009537
Fostamatinib	approved,investigational	BE0004757
Fostamatinib	approved,investigational	BE0009538
Fostamatinib	approved,investigational	BE0004041
Fostamatinib	approved,investigational	BE0009539
Fostamatinib	approved,investigational	BE0000838
Fostamatinib	approved,investigational	BE0009540
Fostamatinib	approved,investigational	BE0009541
Fostamatinib	approved,investigational	BE0009542
Fostamatinib	approved,investigational	BE0009543
Fostamatinib	approved,investigational	BE0004328
Fostamatinib	approved,investigational	BE0009544
Alpelisib	approved,investigational	BE0002379
Tecovirimat	approved,investigational	BE0009559
Benralizumab	approved,investigational	BE0003471
Benralizumab	approved,investigational	BE0002097
Voxilaprevir	approved,investigational	BE0004701
Pardoprunox	investigational	BE0000756
Pardoprunox	investigational	BE0000581
Pardoprunox	investigational	BE0000389
Pardoprunox	investigational	BE0000291
Letermovir	approved,investigational	BE0009146
Letermovir	approved,investigational	BE0009145
Letermovir	approved,investigational	BE0009147
Urelumab	investigational	BE0003463
Tetrahydropalmatine	investigational	BE0000020
Tetrahydropalmatine	investigational	BE0000756
Telotristat ethyl	approved,investigational	BE0000080
Telotristat ethyl	approved,investigational	BE0000121
Vaborbactam	approved,investigational	BE0001430
Vaborbactam	approved,investigational	BE0008649
Vaborbactam	approved,investigational	BE0009747
Vaborbactam	approved,investigational	BE0002831
Vaborbactam	approved,investigational	BE0009746
Vaborbactam	approved,investigational	BE0004185
